,STATEFP,COUNTYFP,NAME,TRACTCE,Tract_Population
5044,12,086,129,012900,4998
5045,12,086,130,013000,4685
5046,12,086,131,013100,5956
5047,12,057,108.10,010810,3897
5048,12,057,102.13,010213,1902
5049,12,057,108.11,010811,6807
5050,12,057,10.02,001002,5439
5051,12,057,119.05,011905,2256
5052,12,105,132,013200,2149
5053,12,105,133,013300,2242
5054,12,105,137.01,013701,1985
5055,12,105,111,011100,3311
5056,12,105,112.02,011202,1908
5057,12,105,113,011300,2222
5058,12,105,114,011400,4829
5059,12,103,202.02,020202,4057
5060,12,023,1109.01,110901,5424
5061,12,023,1102.02,110202,5904
5062,12,023,1102.01,110201,4346
5063,12,023,1109.04,110904,6007
5064,12,127,827.03,082703,3177
5065,12,103,9901,990100,0
5066,12,011,101.02,010102,2803
5067,12,011,1104.02,110402,6717
5068,12,011,103.04,010304,4497
5069,12,011,104.01,010401,4949
5070,12,099,68.01,006801,7811
5071,12,099,69.06,006906,5626
5072,12,099,69.07,006907,3227
5073,12,099,69.08,006908,3892
5074,12,099,69.09,006909,2425
5075,12,099,69.10,006910,2409
5076,12,011,104.02,010402,3470
5077,12,011,205.01,020501,5644
5078,12,011,205.02,020502,8308
5079,12,011,301,030100,4304
5080,12,011,303.01,030301,3377
5081,12,086,71.01,007101,2639
5082,12,105,141.30,014130,2835
5083,12,105,144.01,014401,7034
5084,12,105,121.31,012131,3401
5085,12,105,147.03,014703,4152
5086,12,105,122.09,012209,6491
5087,12,105,141.26,014126,4507
5088,12,105,141.28,014128,5257
5089,12,105,125.10,012510,2434
5090,12,105,121.32,012132,3139
5091,12,105,124.14,012414,2200
5092,12,105,125.12,012512,4570
5093,12,105,125.09,012509,2152
5094,12,105,122.08,012208,3611
5095,12,105,141.27,014127,7597
5096,12,105,136.01,013601,2855
5097,12,099,69.11,006911,3433
5098,12,099,69.12,006912,4767
5099,12,099,70.06,007006,4637
5100,12,099,70.08,007008,4788
5101,12,011,104.05,010405,6692
5102,12,011,105.02,010502,3635
5103,12,011,303.02,030302,8717
5104,12,011,304.01,030401,3612
5105,12,011,304.02,030402,4139
5106,12,086,6.02,000602,6028
5107,12,086,6.03,000603,4879
5108,12,086,6.05,000605,5282
5109,12,086,84.18,008418,2780
5110,12,086,9900,990000,0
5111,12,071,403.14,040314,3507
5112,12,071,402.07,040207,5030
5113,12,071,401.25,040125,2428
5114,12,071,401.21,040121,4316
5115,12,071,401.22,040122,6950
5116,12,071,502.06,050206,3864
5117,12,011,305,030500,6389
5118,12,011,307.02,030702,3650
5119,12,011,106.03,010603,5818
5120,12,011,106.04,010604,4312
5121,12,011,106.05,010605,8122
5122,12,011,106.06,010606,7477
5123,12,011,307.03,030703,5084
5124,12,011,307.04,030704,4395
5125,12,011,107.01,010701,6060
5126,12,011,107.02,010702,10622
5127,12,011,108,010800,8166
5128,12,035,602.11,060211,7959
5129,12,035,602.10,060210,4115
5130,12,071,401.31,040131,1041
5131,12,071,401.34,040134,316
5132,12,011,403,040300,4575
5133,12,011,405.02,040502,3550
5134,12,086,8.04,000804,4441
5135,12,099,70.09,007009,3421
5136,12,099,71,007100,2543
5137,12,011,408.01,040801,4921
5138,12,086,9.03,000903,3437
5139,12,099,72.02,007202,6009
5140,12,099,73.02,007302,5697
5141,12,099,74.07,007407,2060
5142,12,099,75.01,007501,3322
5143,12,099,76.04,007604,6976
5144,12,099,76.05,007605,4099
5145,12,087,9728,972800,3024
5146,12,087,9727,972700,3021
5147,12,071,403.13,040313,2011
5148,12,095,178.08,017808,3899
5149,12,095,111,011100,3563
5150,12,103,245.15,024515,2235
5151,12,071,106.01,010601,4189
5152,12,031,117,011700,2418
5153,12,035,602.06,060206,5239
5154,12,035,603.04,060304,2961
5155,12,011,702.09,070209,4563
5156,12,011,703.18,070318,6858
5157,12,051,3,000300,7083
5158,12,085,6.03,000603,5450
5159,12,085,6.07,000607,2475
